PID,id,Block,Type,Trial,Cue Time,Action,Action Time,Reward,Reward Time,RT,Spin Speed,Craving Rating,Mood Rating,pid_db,Q_left,Q_right,PE
58595b56a3149800011e156e,138,1,money,8,1647965051.785,0,1647965051.985,0,1647965056.504,0.1999998092651367,slow,-1.0,-1.0,2,0.33182092509178085,0.06608742696625448,-0.9127027313547285
58595b56a3149800011e156e,139,1,money,9,1647965057.552,0,1647965058.019,0,1647965062.537,0.4670000076293945,slow,29.0,-1.0,2,0.12063635020061322,0.06608742696625448,-0.33182092509178085
58595b56a3149800011e156e,140,1,money,10,1647965066.22,1,1647965066.653,0,1647965069.687,0.4330000877380371,fast,-1.0,-1.0,2,0.12063635020061322,0.02402665227080944,-0.06608742696625448
58595b56a3149800011e156e,141,1,money,11,1647965070.72,1,1647965070.854,1,1647965073.888,0.1340000629425048,fast,-1.0,-1.0,2,0.12063635020061322,0.6451764983460356,0.9759733477291905
58595b56a3149800011e156e,142,1,money,12,1647965074.922,1,1647965075.054,0,1647965079.588,0.1319999694824218,slow,-1.0,-1.0,2,0.12063635020061322,0.23455946298187685,-0.6451764983460356
58595b56a3149800011e156e,143,1,money,13,1647965080.622,0,1647965081.089,0,1647965084.107,0.4670000076293945,fast,30.0,29.0,2,0.04385838230575613,0.23455946298187685,-0.12063635020061322
58595b56a3149800011e156e,144,1,money,14,1647965091.824,0,1647965092.531,1,1647965097.041,0.7070000171661377,slow,-1.0,-1.0,2,0.6523864943067126,0.23455946298187685,0.9561416176942439
58595b56a3149800011e156e,145,1,money,15,1647965098.075,0,1647965098.591,0,1647965101.625,0.5160000324249268,fast,-1.0,-1.0,2,0.2371807190024749,0.23455946298187685,-0.6523864943067126
58595b56a3149800011e156e,146,1,money,16,1647965102.659,0,1647965102.709,0,1647965105.727,0.0500001907348632,fast,-1.0,-1.0,2,0.08622908959253134,0.23455946298187685,-0.2371807190024749
58595b56a3149800011e156e,147,1,money,17,1647965106.776,1,1647965107.275,1,1647965111.81,0.499000072479248,slow,29.0,30.0,2,0.08622908959253134,0.7217175117695704,0.7654405370181232
58595b56a3149800011e156e,148,1,money,18,1647965118.511,1,1647965119.095,1,1647965123.628,0.5840001106262207,slow,-1.0,-1.0,2,0.08622908959253134,0.8988280088256083,0.27828248823042956
